id,name,type,exp_name,m1a_hit,m5c_hit,m6a_hit,m7g_hit,full_hit,m1a_Regulation,m5c_Regulation,m6a_Regulation,m7g_Regulation,regulation,logFC,PValue,FDR,degree.x,closeness_centrality.x,betweenness_centrality.x,eigenvector_centrality.x,page_rank_score.x,clustering_coefficient.x,DNB,m1a_Foldchange,m5c_Foldchange,m6a_Foldchange,m7g_Foldchange,CCF_diff,CCF_abs_diff,CCF_p_ttest,CCF_p_wilcoxon,divergene,protein_degree,protein_closeness_centrality,protein_betweenness_centrality,protein_eigenvector_centrality,protein_page_rank_score,protein_clustering_coefficient,protein_m1.mean,protein_m0.mean,protein_Diff,protein_abs_Diff,protein_pvalue,lit_meta,lit_meta_colon
NPIPB4,440345,mRNA,ENSG00000185864,0,0,0,0,0,down,down,up,down,down,-0.9051651,0.01325043,0.04934623,3058,7.37E-09,64591.49,0.3621832,9.89E-05,0.3904945,no,2.060355,4.561848,2.727007,150.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NPIPB7,440350,mRNA,ENSG00000233232,1,0,0,0,1,up,down,up,down,up,2.769119,0.1843785,0.3158383,106,4.06E-09,0,0,0.000407772,0.1283019,no,259.2,2.36253,2.656343,4.309129,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NPL,80896,mRNA,ENSG00000135838,1,0,0,1,2,down,down,down,down,down,-3.246769,2.72E-05,0.000504013,4370,1.14E-08,14944.75,0.6751822,0.000124494,0.4427128,no,287.6,4.604531,21.52577,1704.771,0.05365375,0.05365375,0.8110307,0.4617428,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NPY4R,5540,mRNA,ENSG00000204174,0,0,1,1,2,up,up,up,up,up,6.46892,6.55E-06,0.000174023,2869,4.94E-08,1888.045,0.3431173,9.44E-05,0.4111531,no,60.30909,20.7561,192.6938,1469.2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0
NR_001275,CELP,lncRNA,NA,1,1,1,0,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,827.2,771,3092.7,5.620896,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_001298,HLA-DRB6,lncRNA,NA,1,1,1,1,4,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1279.1,581,19.04966,2743.1,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_001434,HLA-H,lncRNA,NA,0,1,0,1,2,down,up,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,171.4,23.85714,2.304752,798.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_002196,H19,lncRNA,NA,0,0,1,0,1,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.404517,2.697197,13.27956,32.10653,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,6
NR_002453,SMG1P5,lncRNA,NA,0,0,0,1,1,up,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.448366,161,5.806867,183.8,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_002605,DLEU1,lncRNA,NA,0,0,1,0,1,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,13.86122,3.399151,9.49968,12.2106,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1
NR_002724,MBL1P,lncRNA,NA,1,1,0,0,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,372.8,321,5.03929,4.492504,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_002795,HOXA11-AS,lncRNA,NA,1,0,1,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,101.7758,9.039216,157.0824,241.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2
NR_002808,ITPK1-AS1,lncRNA,NA,0,0,1,1,2,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,6.981808,2.131167,304.1,3208.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_002812,HCG26,lncRNA,NA,0,0,0,0,0,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.543466,3.46085,3.76026,17.57442,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_002825,SIGLEC16,lncRNA,NA,1,1,0,0,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,326.3,341,10.10373,167.2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003110,CCT6P1,lncRNA,NA,1,0,0,0,1,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,264.4,10.02439,4.022998,150.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003111,RPL32P3,lncRNA,NA,1,0,0,0,1,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,186.9,7.097561,3.661733,7.658391,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003148,TPM3P9,lncRNA,NA,1,1,0,1,3,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,310.8,211,2.946676,466.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003186,NCF1B,lncRNA,NA,1,0,1,0,2,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,434.8,8.679558,25.04515,19.78156,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003187,NCF1C,lncRNA,NA,1,0,1,0,2,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2572.7,9.609626,27.16553,103.2059,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003262,FDPSP2,lncRNA,NA,0,1,1,0,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,148.2,391,11.02323,150.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003266,LOC220729,lncRNA,NA,0,1,0,1,2,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,22.96667,11.98765,3.214974,499.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003288,LOC729603,lncRNA,NA,1,1,0,1,3,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,181.7,1191,2.591877,682.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003500,RP9P,lncRNA,NA,1,0,0,0,1,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,233.4,3.573099,2.952256,3.734677,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003502,ZNRF2P1,lncRNA,NA,0,0,0,0,0,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,8.794904,9.709677,6.825826,13.89817,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003542,SLED1,lncRNA,NA,1,0,1,1,3,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2929,8.161125,86.85185,12781,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003602,LOC541473,lncRNA,NA,0,0,0,0,0,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.718923,3.356021,2.916344,5.154181,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003615,LOC728554,lncRNA,NA,0,0,0,1,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.053146,7.930693,3.489528,350,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_003950,ZDHHC8P1,lncRNA,NA,1,0,1,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,414.1,5.691358,29.19492,253.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
NR_015379,UCA1,lncRNA,NA,0,0,1,0,1,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,171.4,5.567901,99.15481,4.741977,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,4
NR_015431,LINC-PINT,lncRNA,NA,0,0,1,0,1,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.769921,4.05026,8.851089,74.35328,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
NR_023382,ZNF815P,lncRNA,NA,1,1,0,1,3,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,310.8,38.14286,2.147744,549.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_023383,DTX2P1-UPK3BP1-PMS2P11,lncRNA,NA,0,0,1,1,2,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.078199,5.654088,7.539734,206.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_023921,DHRS4-AS1,lncRNA,NA,0,1,0,1,2,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,5.736306,231,3.461905,1895.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
NR_024008,WWC2-AS2,lncRNA,NA,0,0,1,1,2,down,down,down,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,171.4,3.624585,13.97472,1036,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_024031,DANCR,lncRNA,NA,1,0,0,0,1,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,217.9,4.484163,6.507459,47.62857,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1
NR_024388,NCBP2-AS2,lncRNA,NCBP2-AS2,0,0,0,0,0,up,up,up,down,up,4.421567,0.1002037,0.2917737,368,4.03E-09,0,0.04184692,2.23E-05,0.6725655,no,7.187302,5.901961,4.364914,10.25362,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_024418,LOC389332,lncRNA,NA,1,1,1,1,4,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,181.7,11.79208,2261.3,801.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
NR_024421,ZNF503-AS2,lncRNA,NA,1,1,0,1,3,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,202.4,181,3.079681,301.9,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_024430,MIR100HG,lncRNA,NA,1,1,1,0,3,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,217.9,13.47525,16.45902,72.87251,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1
NR_024454,NDUFB2-AS1,lncRNA,NA,1,1,0,1,3,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,310.8,361,2.648406,283.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_024498,LOC646471,lncRNA,LOC646471,0,0,0,0,0,down,down,up,down,up,5.871148,0.0317518,0.2364266,25,4.03E-09,0,0.001457475,1.37E-05,0.7066667,no,10.03597,4.908046,2.0851,150.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_024582,JPX,lncRNA,NA,0,1,0,1,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,155.9,251,3.408568,266.9,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
NR_024616,INE1,lncRNA,INE1,0,0,1,1,2,down,up,up,down,up,1.477936,0.3224034,0.5552825,1131,4.03E-09,0,0.2530067,3.79E-05,0.858357,no,9.287313,3.121212,19.08714,1164.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026558,AQP7P3,lncRNA,NA,1,1,0,1,3,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,915,45.54545,19.48,175.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026711,ASMTL-AS1,lncRNA,NA,0,1,0,0,1,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.98944,251,3.611145,22.05282,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026718,FOXO3B,lncRNA,NA,0,0,0,1,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2.576876,2.546135,2.311092,183.8,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026751,ZNRD1-AS1,lncRNA,NA,0,0,0,1,1,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,155.9,161,2.704457,183.8,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026880,MGC12916,lncRNA,MGC12916,1,1,0,0,2,down,down,down,down,down,-4.516793,3.74E-06,0.000245855,2790,4.03E-09,0,0.5787116,7.74E-05,0.6456432,no,628.4,481,5.679224,26.92308,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026882,DKFZP434K028,lncRNA,NA,0,1,1,1,3,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,148.2,17.77419,13.3361,1198.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026914,MGC16275,lncRNA,NA,1,0,0,1,2,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,442.5,6.492958,5.645044,1463.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026922,LOC150776,lncRNA,NA,1,1,0,1,3,up,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,181.7,231,2.786119,532.8,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026932,PDCD4-AS1,lncRNA,PDCD4-AS1,1,1,0,1,3,up,down,down,down,down,-2.035335,0.07979407,0.2726952,676,4.03E-09,0,0.1348302,2.77E-05,0.8523822,no,181.7,261,185.8,333.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026952,SEC14L1P1,lncRNA,NA,1,1,0,0,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,388.3,631,4.209142,16.15364,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_026956,LINC00663,lncRNA,NA,0,0,0,1,1,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,155.9,7.097561,3.187715,187.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027037,MBNL1-AS1,lncRNA,NA,0,1,0,1,2,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,8.996269,27.39344,2.784532,483,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
NR_027231,LINC00685,lncRNA,NA,0,0,1,1,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,38.45437,3.38342,7.807787,266.9,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027287,UCKL1-AS1,lncRNA,UCKL1-AS1,1,0,0,0,1,down,up,down,down,up,0.1004745,0.9450207,0.9783918,14,4.03E-09,0,5.19E-06,1.92E-05,0.2967033,no,504.5,4.27791,2.358431,27.92045,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027339,FKBP9P1,lncRNA,FKBP9P1,1,1,0,1,3,up,up,up,up,up,3.809518,0.08427357,0.2750252,8,4.03E-09,0,0,3.57E-05,1,no,323.7,24.65854,5.834963,705,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027408,LOC653653,lncRNA,LOC653653,1,0,1,0,2,down,down,down,down,down,-3.3108,6.24E-07,5.26E-05,2818,4.03E-09,0,0.5902176,7.77E-05,0.6564521,no,272.1,8.804878,9.762987,4.803792,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027481,ZNF876P,lncRNA,NA,1,0,0,0,1,down,up,down,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,210.1,5.257426,2.447573,4.192651,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027487,LOC146880,lncRNA,LOC146880,0,0,0,0,0,up,down,up,down,up,0.7316623,0.3697589,0.6048699,386,4.03E-09,0,0.05724526,2.24E-05,0.7958684,no,5.870124,2.052632,5.347219,73.93801,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027775,PMS2P5,lncRNA,NA,0,0,0,0,0,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,15.5124,7.61157,2.348435,4.895265,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_027776,PMS2P5,lncRNA,NA,0,0,0,0,0,down,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,155.9,2.649017,4.739829,12.2356,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_028032,HCG9,lncRNA,NA,1,0,0,0,1,down,down,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,295.3,8.843137,6.41963,6.40275,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_028319,NLGN4Y,lncRNA,NA,1,1,1,1,4,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,279.9,241,636.1,383.2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_028322,LOC100132287,lncRNA,NA,1,1,0,0,2,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,272.1,11.95926,4.941679,38.00568,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_028406,FXYD5,lncRNA,NA,0,0,1,0,1,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.24312,3.030818,9.056627,30.99454,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_028412,APOC1P1,lncRNA,NA,1,1,1,1,4,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,2231.8,73.85714,428.2,682.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
NR_028502,MIR22HG,lncRNA,NA,0,0,1,1,2,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,3.295848,11.47619,67.72232,333.4,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1
NR_029407,LOC642361,lncRNA,NA,0,0,1,0,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,10.19686,2.60105,9.215876,14.16747,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_029409,TOLLIP-AS1,lncRNA,NA,1,1,0,0,2,down,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,179.2,281,2.877733,16.125,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_029411,LOC100133091,lncRNA,NA,0,0,0,1,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,6.404526,6.490196,4.94347,632.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033263,C20orf166-AS1,lncRNA,NA,1,1,0,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,233.4,16.71429,156.9,356,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033733,CRYBB2P1,lncRNA,NA,0,0,0,1,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,34.48485,3.280702,3.066408,217,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033735,REREP3,lncRNA,REREP3,0,1,0,0,1,down,down,down,down,down,-1.826109,0.4506521,0.6779166,40,4.03E-09,0,0.00050587,1.51E-05,0.6897436,no,11.01204,271,2.805946,6.254832,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033752,LOC344887,lncRNA,LOC344887,1,0,0,1,2,up,up,up,down,up,3.326105,0.0974235,0.2854608,2,4.03E-09,0,0,3.46E-05,1,no,272.1,8.540984,191.5,466.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033849,FAM83H-AS1,lncRNA,NA,0,1,1,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.375686,15.19355,598.6,199.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1
NR_033852,LOC283177,lncRNA,NA,0,1,1,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,15.30982,26.45455,11.2191,891.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033890,LINC01252,lncRNA,NA,1,0,0,1,2,down,up,down,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,465.8,3.411348,22.72165,446.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033936,GOLGA2P10,lncRNA,NA,0,0,0,1,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,6.901506,5.554455,4.092825,2593.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_033953,P2RX7,lncRNA,NA,0,1,1,1,3,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,44.25746,211,19.88905,798.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_034014,LINC01135,lncRNA,NA,0,1,0,1,2,up,up,down,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.617834,24.80952,5.926172,1673.8,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_034031,LOC389906,lncRNA,NA,0,1,1,1,3,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,4.536437,26.4321,22.13038,283.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_034034,LOC100288748,lncRNA,NA,1,1,1,0,3,up,down,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,414.1,901,274.5809,150.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_034121,CKMT2-AS1,lncRNA,NA,0,1,0,1,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,171.4,241,4.666308,516.2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_036592,EBLN3,lncRNA,NA,1,1,0,1,3,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,458,271,2.078558,599.3,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_036647,CCDC144B,lncRNA,NA,0,1,1,1,3,down,down,down,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,171.4,741,462.9,715.6,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_037177,LOC100294145,lncRNA,NA,1,0,0,1,2,down,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,380.6,4.612565,3.994237,217,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_037642,LHX4-AS1,lncRNA,NA,0,1,1,0,2,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,143,201,13.04873,4.781421,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_037843,HOTTIP,lncRNA,NA,1,1,1,1,4,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,633.6,16.90164,429.8027,596.7,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4
NR_037893,TMCC1-AS1,lncRNA,NA,1,0,0,0,1,down,down,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,225.6,171,6.686296,163.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_037939,HOXA10,lncRNA,NA,0,1,1,1,3,up,up,up,up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,19.78099,671,73.80512,530.5,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
NR_038232,LOC285889,lncRNA,NA,0,0,1,0,1,up,up,up,down,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,6.078803,161,633.2,18.57769,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
